evalnum,startTime,endTime,cost,x,key,status,elapsed_time
0,1556655743,1556655769,23.461304,"['a', 'a', 'a']",000_00000.dat,0,25.96924090385437
1,1556655769,1556655795,23.500194,"['a', 'c', 'a']",000_00001.dat,0,51.97935700416565
2,1556655795,1556655821,23.271988,"['a', 'a', 'c']",000_00002.dat,0,77.76401114463806
3,1556655821,1556655847,23.550958,"['a', 'c', 'a']",000_00003.dat,0,103.83174538612366
4,1556655847,1556655874,23.853487,"['b', 'a', 'a']",000_00004.dat,0,130.13760089874268
